3,S01009,PREMOSELLO CHIOVENDA
3,S00102,QUARONA
3,S00150,QUINCINETTO
3,S00602,RACCONIGI
3,S01037,RHO
3,S00615,ROBILANTE
3,S00740,ROCCACIGLIE`
3,S00905,ROCCADEBALDI
3,S00614,ROCCAVIONE
3,S00466,ROCCHETTA TANARO CERRO
3,S00159,RODALLO
3,S00109,ROMAGNANO SESIA
3,S00985,BELLINZAGO
3,S00463,S. PAOLO SOLBRITO
3,S00420,S.SEBASTIANO PO
3,S00831,S.STEFANO BELBO
3,S00822,S.VITTORIA
3,S00205,SALBERTRAND
3,S00743,SALE LANGHE
3,S00744,SALICETO
3,S00235,SALUGGIA
3,S00074,SALUSSOLA
3,S00072,SANDIGLIANO
3,S00731,SANFRE`
3,S00510,MONCALIERI SANGONE
3,S00240,SANTHIA`
3,S00341,PENANGO
3,S00422,MONTEU DA PO
3,S00823,MONTICELLO D`ALBA
3,S00426,MONTIGLIO MURISENGO
3,S00034,MORTARA
3,S00734,NARZOLE
3,S00007,GRAVELLONA TOCE
3,S00106,GRIGNASCO
3,S00835,INCISA SCAPACCINO
3,S00154,IVREA
3,S00421,LAURIANO
3,S01018,LESA
3,S00460,BALDICHIERI
3,S00178,BALZOLA
3,S00732,BANDITO
3,S00202,BARDONECCHIA
3,S00908,BASTIA MONDOVI`
3,S00807,BAZZANA
3,S00901,BEINETTE
3,S01017,BELGIRATE
3,S01016,STRESA
3,S00866,STREVI
3,S00018,SUNO
3,S00954,LESEGNO
3,S00174,FONTANETTO PO
3,S00973,COSSATO
3,S00348,COSTIGLIOLE (MOTTA DI)
3,S00829,COSTIGLIOLE D`ASTI
3,S00702,COSTIGLIOLE SALUZZO
3,S00030,GARBAGNA
3,S00924,GARESSIO
3,S00052,GATTINARA
3,S00110,GHEMME
3,S00015,GOZZANO
3,S00425,COCCONATO
3,S00050,COMIGNAGO
3,S00212,CONDOVE
3,S00604,SAVIGLIANO
3,S00540,SCALENGHE
3,S00338,SERRALUNGA CERESETO
3,S00431,SERRAVALLE D`ASTI
3,S01026,SESTO CALENDE
3,S00430,SETTIME CINAGLIO MOMBARONE
3,S00151,SETTIMO TAVAGNASCO
3,S00978,SILLAVENGO
3,S00111,SIZZANO
3,S00730,SOMMARIVA BOSCO
3,S00874,SPIGNO
3,S01940,SPINETTA
3,S00423,CAVAGNOLO BRUSASCO
3,S00608,CENTALLO
3,S00546,CERVIGNASCO
3,S00521,BRICHERASIO
3,S00113,BRIONA
3,S00424,BROZOLO
3,S00837,BRUNO
3,S00704,BUSCA
3,S00208,BUSSOLENO
3,S04207,ARQUATA SCRIVIA
3,S00742,CEVA
3,S00733,CHERASCO
3,S00500,CHIERI
3,S00206,CHIOMONTE
3,S00232,CHIVASSO
3,S00841,CANTALUPO
3,S00839,CARENTINO
3,S00055,CARISIO
3,S00601,CARMAGNOLA
3,S00971,CARPIGNANO SESIA
3,S00738,CARRU` CLAVESANA
3,S00314,CASALE MONFERRATO
3,S00179,CASALE POPOLO
3,S00828,CASTAGNOLE DELLE LANZE
3,S00343,CASTELL`ALFERO
3,S00720,CASTELLETTO BUSCA
3,S00741,CASTELLINO TANARO
3,S00836,CASTELNUOVO BELBO
3,S00233,CASTELROSSO
3,S01020,ARONA
3,S00214,AVIGLIANA
3,S00027,BIVIO CASTELROSSO
3,S00005,BIVIO SESIA
3,S00921,BAGNASCO
3,S00070,BIELLA S.PAOLO
3,S00870,BISTAGNO
3,S00014,BOLZANO NOVARESE
3,S00032,BORGO LAVEZZARO
3,S00171,BORGO REVEL
3,S00981,BORGO TICINO
3,S00246,BORGO VERCELLI
3,S00152,BORGOFRANCO
3,S00016,BORGOMANERO
3,S00210,BORGONE
3,S00860,BORGORATTO
3,S00104,BORGOSESIA
3,S00821,BRA
3,S00231,BRANDIZZO
3,S00622,BREIL SUR ROYA
3,S00071,CANDELO
3,S00512,CANDIOLO
3,S01011,CANDOGLIA ORNAVASSO
3,S00832,CANELLI
3,S04330,POZZOLO FORMIGARO
3,S04101,PRASCO CREMOLINO
3,S04003,PREDOSA
3,S04208,RIGOROSO
3,S04004,RIO SECCO
3,S04331,RIVALTA SCRIVIA
3,S04211,RONCO SCR.
3,S04805,SAN GIUSEPPE DI CAIRO
3,S04206,SERRAVALLE SCRIVIA
3,S04303,STAZZANO SERRAVALLE
3,S01810,TORTONA
3,S04301,VILLALVERNIA
3,S04100,VISONE
3,S00804,AGLIANO CASTELNUOVO CALCEA
3,S00514,AIRASCA
3,S00809,ALICE BELCOLLE
3,S00216,ALPIGNANO
3,S00137,AOSTA
3,S00867,ACQUI TERME
3,S00470,ALESSANDRIA
3,S01050,DEVIATOIO ESTREMO TORTONA
3,S04302,CASSANO SPINOLA
3,S04001,CASTELSPINA PORTANOVA
3,S04202,DONNA
3,S04200,FRUGAROLO BOSCOMARENGO
3,S04534,GENOVA VOLTRI
3,S04102,MOLARE
3,S04203,NOVI LIGURE
3,S04103,OVADA
3,S04007,OVADA NORD
