6460 - FAENZA|6460-S05058
6462 - RIMINI|6462-S05071
6463 - BOLOGNA CENTRALE|6463-S05043
6464 - RIMINI|6464-S05071
6465 - CASTELBOLOGNESE-RIOLO TERME|6465-S05056
6466 - RAVENNA|6466-S05811
6467 - CASTELBOLOGNESE-RIOLO TERME|6467-S05056
6468 - RAVENNA|6468-S05811
6469 - BOLOGNA CENTRALE|6469-S05043
6470 - RAVENNA|6470-S05811
6472 - RIMINI|6472-S05071
6474 - BOLOGNA CENTRALE|6474-S05043
6475 - FERRARA|6475-S05712
6476 - FIRENZE CAMPO DI MARTE|6476-S06900
6477 - BOLOGNA CENTRALE|6477-S05043
6478 - RAVENNA|6478-S05811
6479 - FAENZA|6479-S05058
6481 - POGGIO RUSCO|6481-S05308
6482 - MONTEVARCHI-TERRANUOVA|6482-S06910
6483 - CASTELBOLOGNESE-RIOLO TERME|6483-S05056
6485 - PARMA|6485-S05014
6486 - BOLOGNA CENTRALE|6486-S05043
6487 - POGGIO RUSCO|6487-S05308
6488 - RAVENNA|6488-S05811
6489 - BOLOGNA CENTRALE|6489-S05043
6490 - LAVEZZOLA|6490-S05806
6493 - PARMA|6493-S05014
6495 - FAENZA|6495-S05058
6497 - BOLOGNA CENTRALE|6497-S05043
6498 - PRATO CENTRALE|6498-S06416
6500 - LAVEZZOLA|6500-S05806
6501 - BOLOGNA CENTRALE|6501-S05043
6502 - SAN BENEDETTO SAMBRO-CAST.PEPOLI|6502-S05134
6503 - FERRARA|6503-S05712
6505 - RAVENNA|6505-S05811
6506 - BOLOGNA CENTRALE|6506-S05043
6507 - RAVENNA|6507-S05811
6509 - BOLOGNA CENTRALE|6509-S05043
6510 - PESARO|6510-S07104
6511 - FERRARA|6511-S05712
6513 - FERRARA|6513-S05712
6514 - RIMINI|6514-S05071
6515 - FERRARA|6515-S05712
6516 - RIMINI|6516-S05071
6518 - RAVENNA|6518-S05811
6521 - FERRARA|6521-S05712
6522 - RAVENNA|6522-S05811
6523 - FERRARA|6523-S05712
6524 - RAVENNA|6524-S05811
6525 - FERRARA|6525-S05712
6526 - MEZZANO|6526-S05810
6528 - MEZZANO|6528-S05810
6529 - FERRARA|6529-S05712
6531 - BOLOGNA CENTRALE|6531-S05043
6532 - BOLOGNA CENTRALE|6532-S05043
6536 - RAVENNA|6536-S05811
6538 - PRATO CENTRALE|6538-S06416
6539 - RAVENNA|6539-S05811
6540 - SAN BENEDETTO SAMBRO-CAST.PEPOLI|6540-S05134
6541 - BOLOGNA CENTRALE|6541-S05043
6542 - PRATO CENTRALE|6542-S06416
6543 - BOLOGNA CENTRALE|6543-S05043
6544 - PRATO CENTRALE|6544-S06416
6545 - BOLOGNA CENTRALE|6545-S05043
6546 - PRATO CENTRALE|6546-S06416
6547 - BOLOGNA CENTRALE|6547-S05043
6548 - PRATO CENTRALE|6548-S06416
6549 - BOLOGNA CENTRALE|6549-S05043
6551 - S. PIETRO IN CASALE|6551-S05722
6552 - SAN BENEDETTO SAMBRO-CAST.PEPOLI|6552-S05134
6553 - FERRARA|6553-S05712
6554 - PRATO CENTRALE|6554-S06416
6556 - FIRENZE CAMPO DI MARTE|6556-S06900
6557 - BOLOGNA CENTRALE|6557-S05043
6559 - BOLOGNA CENTRALE|6559-S05043
6560 - BOLOGNA CENTRALE|6560-S05043
6561 - POGGIO RUSCO|6561-S05308
6564 - RIMINI|6564-S05071
6565 - BOLOGNA CENTRALE|6565-S05043
6566 - PRATO CENTRALE|6566-S06416
6567 - CASTELBOLOGNESE-RIOLO TERME|6567-S05056
6568 - RIMINI|6568-S05071
6569 - CASTELBOLOGNESE-RIOLO TERME|6569-S05056
6570 - RIMINI|6570-S05071
6573 - POGGIO RUSCO|6573-S05308
6575 - CASTELBOLOGNESE-RIOLO TERME|6575-S05056
6576 - BOLOGNA CENTRALE|6576-S05043
6578 - CODIGORO|6578-S05799
6579 - BOLOGNA CENTRALE|6579-S05043
6580 - SAN BENEDETTO SAMBRO-CAST.PEPOLI|6580-S05134
6581 - BOLOGNA CENTRALE|6581-S05043
6582 - PRATO CENTRALE|6582-S06416
6583 - VERNIO-MONTEPIANO-CANTAGALLO|6583-S05135
6585 - BOLOGNA CENTRALE|6585-S05043
6590 - BOLOGNA CENTRALE|6590-S05043
6592 - SAN BENEDETTO SAMBRO-CAST.PEPOLI|6592-S05134
6594 - PRATO CENTRALE|6594-S06416
6595 - VERNIO-MONTEPIANO-CANTAGALLO|6595-S05135
6597 - BOLOGNA CENTRALE|6597-S05043
6599 - BOLOGNA CENTRALE|6599-S05043
6600 - FIRENZE S. M. NOVELLA|6600-S06421
6601 - PISTOIA|6601-S06414
6602 - FIRENZE S. M. NOVELLA|6602-S06421
6603 - PISTOIA|6603-S06414
6604 - CHIUSI-CHIANCIANO TERME|6604-S06925
6605 - PISTOIA|6605-S06414
6607 - PISTOIA|6607-S06414
6608 - FIRENZE S. M. NOVELLA|6608-S06421
6609 - PISTOIA|6609-S06414
6610 - FIRENZE S. M. NOVELLA|6610-S06421
6611 - PISTOIA|6611-S06414
6612 - FIRENZE S. M. NOVELLA|6612-S06421
6613 - PISTOIA|6613-S06414
6614 - FIRENZE S. M. NOVELLA|6614-S06421
6616 - FIRENZE S. M. NOVELLA|6616-S06421
6617 - PISTOIA|6617-S06414
6618 - FIRENZE S. M. NOVELLA|6618-S06421
6619 - PISTOIA|6619-S06414
6620 - FIRENZE S. M. NOVELLA|6620-S06421
6621 - PISTOIA|6621-S06414
6622 - FIRENZE S. M. NOVELLA|6622-S06421
6623 - PISTOIA|6623-S06414
6624 - FIRENZE S. M. NOVELLA|6624-S06421
6625 - PISTOIA|6625-S06414
6626 - FIRENZE S. M. NOVELLA|6626-S06421
6627 - PISTOIA|6627-S06414
6628 - FIRENZE S. M. NOVELLA|6628-S06421
6629 - PISTOIA|6629-S06414
6630 - FIRENZE S. M. NOVELLA|6630-S06421
6631 - PISTOIA|6631-S06414
6632 - FIRENZE S. M. NOVELLA|6632-S06421
6633 - PISTOIA|6633-S06414
6634 - FIRENZE S. M. NOVELLA|6634-S06421
6635 - PISTOIA|6635-S06414
6636 - AREZZO|6636-S06915
6637 - FIRENZE S. M. NOVELLA|6637-S06421
6641 - PISTOIA|6641-S06414
6643 - FIRENZE S. M. NOVELLA|6643-S06421
6649 - FIRENZE S. M. NOVELLA|6649-S06421
6651 - PONTEDERA-CASCIANA TERME|6651-S06506
6652 - MONTEVARCHI-TERRANUOVA|6652-S06910
6653 - FIRENZE S. M. NOVELLA|6653-S06421
6655 - PISA CENTRALE|6655-S06500
6658 - PISA CENTRALE|6658-S06500
6660 - GROSSETO|6660-S06039
6661 - FIRENZE S. M. NOVELLA|6661-S06421
6662 - LUCCA|6662-S06404
6664 - GROSSETO|6664-S06039
6662 - PISA CENTRALE|6662-S06404
6666 - LUCCA|6666-S06404
6667 - PONTEDERA-CASCIANA TERME|6667-S06506
6668 - LUCCA|6668-S06404
6669 - PISA CENTRALE|6669-S06500
6953 - LUCCA|6953-S06325
6671 - FIRENZE S. M. NOVELLA|6671-S06421
6672 - CAMPIGLIA MARITTIMA|6672-S06031
6674 - PISA CENTRALE|6674-S06500
6675 - PONTEDERA-CASCIANA TERME|6675-S06506
6676 - GROSSETO|6676-S06039
6677 - PISTOIA|6677-S06414
6678 - FIRENZE S. M. NOVELLA|6678-S06421
6679 - PISA CENTRALE|6679-S06500
6957 - LUCCA|6957-S06227
6683 - PISA CENTRALE|6683-S06500
6685 - PISA CENTRALE|6685-S06500
6686 - LUCCA|6686-S06404
6688 - LIVORNO CENTRALE|6688-S06725
6688 - PISA CENTRALE|6688-S06725
6690 - LUCCA|6690-S06404
6691 - PISA CENTRALE|6691-S06500
6693 - CAMPIGLIA MARITTIMA|6693-S06031
6694 - GROSSETO|6694-S06039
6697 - PISA CENTRALE|6697-S06500
6698 - LUCCA|6698-S06404
6699 - CAMPIGLIA MARITTIMA|6699-S06031
6702 - PIOMBINO BINARI MARE|6702-S06775
6706 - AREZZO|6706-S06915
6710 - CAMPIGLIA MARITTIMA|6710-S06031
6711 - PRATO CENTRALE|6711-S06416
6712 - CHIUSI-CHIANCIANO TERME|6712-S06925
6714 - AREZZO|6714-S06915
6718 - AREZZO|6718-S06915
6719 - PRATO CENTRALE|6719-S06416
6720 - MONTEVARCHI-TERRANUOVA|6720-S06910
6726 - AREZZO|6726-S06915
6727 - FIRENZE CAMPO DI MARTE|6727-S06900
6731 - PISA CENTRALE|6731-S06500
6732 - LUCCA|6732-S06404
6733 - PISA CENTRALE|6733-S06500
6735 - PISA CENTRALE|6735-S06500
6736 - LUCCA|6736-S06404
6740 - LIVORNO CENTRALE|6740-S06725
6741 - PONTEDERA-CASCIANA TERME|6741-S06506
6742 - PISA CENTRALE|6742-S06500
6743 - PONTEDERA-CASCIANA TERME|6743-S06506
6745 - PISA CENTRALE|6745-S06500
6746 - LUCCA|6746-S06404
6747 - PONTEDERA-CASCIANA TERME|6747-S06506
6748 - PISA CENTRALE|6748-S06500
6749 - PARMA|6749-S05014
6750 - PONTREMOLI|6750-S06163
6751 - PARMA|6751-S05014
6752 - PONTREMOLI|6752-S06163
6753 - PARMA|6753-S05014
6754 - PONTREMOLI|6754-S06163
6755 - PARMA|6755-S05014
6756 - PONTREMOLI|6756-S06163
6757 - PARMA|6757-S05014
6758 - BORGO VAL DI TARO|6758-S06161
6759 - PARMA|6759-S05014
6760 - PONTREMOLI|6760-S06163
6761 - PISA CENTRALE|6761-S06500
6762 - PONTREMOLI|6762-S06163
6763 - PISA CENTRALE|6763-S06500
6764 - LUCCA|6764-S06404
6765 - PISA CENTRALE|6765-S06500
6766 - LUCCA|6766-S06404
6769 - PISA CENTRALE|6769-S06500
6771 - PISA CENTRALE|6771-S06500
6772 - LUCCA|6772-S06404
6774 - PISA CENTRALE|6774-S06500
6777 - CAMPIGLIA MARITTIMA|6777-S06031
6778 - GROSSETO|6778-S06039
6779 - LIVORNO CENTRALE|6779-S06725
6780 - BORGO VAL DI TARO|6780-S06161
6781 - EMPOLI|6781-S06510
6782 - PISA CENTRALE|6782-S06500
6793 - PARMA|6793-S05014
6794 - LUCCA|6794-S06404
6795 - PISA CENTRALE|6795-S06500
6796 - LUCCA|6796-S06404
6797 - PISA CENTRALE|6797-S06500
6802 - BORGO S. LORENZO|6802-S06604
6804 - FAENZA|6804-S05058
6806 - FAENZA|6806-S05058
6807 - FIRENZE S. M. NOVELLA|6807-S06421
6808 - FAENZA|6808-S05058
6811 - BORGO S. LORENZO|6811-S06604
6812 - BORGO S. LORENZO|6812-S06604
6814 - FAENZA|6814-S05058
6816 - FAENZA|6816-S05058
6820 - RAVENNA|6820-S05811
6822 - SIENA|6822-S06809
6823 - FIRENZE S. M. NOVELLA|6823-S06421
6826 - LUCCA|6826-S06404
6827 - PIAZZA AL SERCHIO|6827-S06325
6827 - LUCCA|6827-S06325
6829 - PISA CENTRALE|6829-S06500
6830 - LUCCA|6830-S06404
6831 - PISA CENTRALE|6831-S06500
6832 - LUCCA|6832-S06404
6834 - LUCCA|6834-S06404
6835 - PISA CENTRALE|6835-S06500
6837 - PISA CENTRALE|6837-S06500
6839 - PISA CENTRALE|6839-S06500
6977 - LUCCA|6977-S06013
6843 - PISA CENTRALE|6843-S06500
6845 - PISA CENTRALE|6845-S06500
6846 - LUCCA|6846-S06404
6847 - PISA CENTRALE|6847-S06500
6851 - PISA CENTRALE|6851-S06500
6853 - PISA CENTRALE|6853-S06500
6854 - LUCCA|6854-S06404
6855 - PISA CENTRALE|6855-S06500
6987 - LUCCA|6987-S06013
6858 - LUCCA|6858-S06404
6859 - EMPOLI|6859-S06510
6861 - FIRENZE S. M. NOVELLA|6861-S06421
6863 - SIENA|6863-S06809
6867 - SIENA|6867-S06809
6868 - BUONCONVENTO|6868-S06874
6870 - BORGO S. LORENZO|6870-S06604
6874 - SIENA|6874-S06809
6876 - SIENA|6876-S06809
6882 - LUCCA|6882-S06404
6887 - EMPOLI|6887-S06510
6891 - AULLA LUNIGIANA|6891-S06013
6891 - LUCCA|6891-S06013
6896 - BORGO S. LORENZO|6896-S06604
6897 - FIRENZE S. M. NOVELLA|6897-S06421
6898 - BORGO S. LORENZO|6898-S06604
6902 - CHIUSI-CHIANCIANO TERME|6902-S06925
6903 - SIENA|6903-S06809
6904 - CHIUSI-CHIANCIANO TERME|6904-S06925
6906 - CHIUSI-CHIANCIANO TERME|6906-S06925
6908 - CHIUSI-CHIANCIANO TERME|6908-S06925
6909 - SIENA|6909-S06809
6910 - CHIUSI-CHIANCIANO TERME|6910-S06925
6911 - SIENA|6911-S06809
6912 - CHIUSI-CHIANCIANO TERME|6912-S06925
6913 - SIENA|6913-S06809
6915 - SIENA|6915-S06809
6916 - CHIUSI-CHIANCIANO TERME|6916-S06925
6917 - SIENA|6917-S06809
6918 - CHIUSI-CHIANCIANO TERME|6918-S06925
6919 - SIENA|6919-S06809
6920 - CHIUSI-CHIANCIANO TERME|6920-S06925
6921 - SIENA|6921-S06809
6922 - CHIUSI-CHIANCIANO TERME|6922-S06925
6930 - LUCCA|6930-S06404
6938 - FAENZA|6938-S05058
6939 - PISA CENTRALE|6939-S06500
6951 - PIAZZA AL SERCHIO|6951-S06325
6952 - PIAZZA AL SERCHIO|6952-S06325
6953 - PIAZZA AL SERCHIO|6953-S06325
6954 - PIAZZA AL SERCHIO|6954-S06325
6955 - AULLA LUNIGIANA|6955-S06013
6683 - LUCCA|6683-S06500
6957 - MINUCCIANO-PIEVE-CASOLA|6957-S06227
6958 - LUCCA|6958-S06404
6959 - AULLA LUNIGIANA|6959-S06013
6960 - PIAZZA AL SERCHIO|6960-S06325
6961 - PIAZZA AL SERCHIO|6961-S06325
6691 - LUCCA|6691-S06500
6964 - LUCCA|6964-S06404
6965 - AULLA LUNIGIANA|6965-S06013
6967 - AULLA LUNIGIANA|6967-S06013
6968 - LUCCA|6968-S06404
6969 - AULLA LUNIGIANA|6969-S06013
6769 - LUCCA|6769-S06500
6971 - AULLA LUNIGIANA|6971-S06013
6977 - AULLA LUNIGIANA|6977-S06013
6978 - LUCCA|6978-S06404
6980 - LUCCA|6980-S06404
6837 - LUCCA|6837-S06500
6845 - LUCCA|6845-S06500
6985 - AULLA LUNIGIANA|6985-S06013
6961 - LUCCA|6961-S06325
6987 - AULLA LUNIGIANA|6987-S06013
6988 - LUCCA|6988-S06404
6989 - AULLA LUNIGIANA|6989-S06013
6990 - SULMONA|6990-S08539
6991 - ANCONA|6991-S07113
6992 - ASCOLI PICENO|6992-S07550
6993 - S. BENEDETTO DEL TRONTO|6993-S07513
6994 - ASCOLI PICENO|6994-S07550
6997 - ANCONA|6997-S07113
6998 - ASCOLI PICENO|6998-S07550
6999 - ANCONA|6999-S07113
7000 - ASCOLI PICENO|7000-S07550
7001 - ANCONA|7001-S07113
7002 - ASCOLI PICENO|7002-S07550
7003 - S. BENEDETTO DEL TRONTO|7003-S07513
7004 - ASCOLI PICENO|7004-S07550
7005 - ANCONA|7005-S07113
7006 - ASCOLI PICENO|7006-S07550
7007 - ANCONA|7007-S07113
7008 - ASCOLI PICENO|7008-S07550
7009 - ANCONA|7009-S07113
7010 - ASCOLI PICENO|7010-S07550
7012 - ASCOLI PICENO|7012-S07550
7013 - ANCONA|7013-S07113
7016 - ASCOLI PICENO|7016-S07550
7017 - S. BENEDETTO DEL TRONTO|7017-S07513
7018 - SULMONA|7018-S08539
7019 - ANCONA|7019-S07113
7020 - ASCOLI PICENO|7020-S07550
7022 - ASCOLI PICENO|7022-S07550
7023 - S. BENEDETTO DEL TRONTO|7023-S07513
7025 - ANCONA|7025-S07113
7026 - ASCOLI PICENO|7026-S07550
7027 - S. BENEDETTO DEL TRONTO|7027-S07513
7062 - SULMONA|7062-S08539
7063 - L'AQUILA|7063-S07414
7064 - SULMONA|7064-S08539
7065 - L'AQUILA|7065-S07414
7066 - SULMONA|7066-S08539
7067 - L'AQUILA|7067-S07414
7068 - SULMONA|7068-S08539
7069 - L'AQUILA|7069-S07414
7070 - SULMONA|7070-S08539
7071 - L'AQUILA|7071-S07414
7072 - SULMONA|7072-S08539
7073 - L'AQUILA|7073-S07414
7074 - SULMONA|7074-S08539
7075 - L'AQUILA|7075-S07414
7076 - SULMONA|7076-S08539
7077 - L'AQUILA|7077-S07414
7079 - L'AQUILA|7079-S07414
7080 - SULMONA|7080-S08539
7081 - L'AQUILA|7081-S07414
7083 - L'AQUILA|7083-S07414
7084 - ASCOLI PICENO|7084-S07550
7086 - MACERATA|7086-S07307
7087 - CIVITANOVA MARCHE-MONTEGRANARO|7087-S07506
7088 - FABRIANO|7088-S07208
7089 - CIVITANOVA MARCHE-MONTEGRANARO|7089-S07506
7090 - FABRIANO|7090-S07208
7091 - ANCONA|7091-S07113
7093 - ANCONA|7093-S07113
7094 - FABRIANO|7094-S07208
7095 - MACERATA|7095-S07307
7096 - FABRIANO|7096-S07208
7097 - CIVITANOVA MARCHE-MONTEGRANARO|7097-S07506
7098 - MACERATA|7098-S07307
7099 - MACERATA|7099-S07307
7100 - FABRIANO|7100-S07208
7101 - ANCONA|7101-S07113
7102 - FABRIANO|7102-S07208
7103 - ANCONA|7103-S07113
7104 - FABRIANO|7104-S07208
7106 - FABRIANO|7106-S07208
7107 - CIVITANOVA MARCHE-MONTEGRANARO|7107-S07506
7108 - MACERATA|7108-S07307
7109 - ANCONA|7109-S07113
7110 - SULMONA|7110-S08539
7111 - CIVITANOVA MARCHE-MONTEGRANARO|7111-S07506
7112 - MACERATA|7112-S07307
7113 - ANCONA|7113-S07113
7114 - FABRIANO|7114-S07208
7116 - MACERATA|7116-S07307
7117 - ANCONA|7117-S07113
7118 - MACERATA|7118-S07307
7119 - CIVITANOVA MARCHE-MONTEGRANARO|7119-S07506
7120 - FABRIANO|7120-S07208
7122 - MACERATA|7122-S07307
7123 - ANCONA|7123-S07113
7124 - FABRIANO|7124-S07208
7125 - L'AQUILA|7125-S07414
7128 - MACERATA|7128-S07307
7138 - PONTE GALERIA|7138-S08403
7139 - LADISPOLI-CERVETERI|7139-S08021
7141 - LADISPOLI-CERVETERI|7141-S08021
7142 - ROMA TUSCOLANA|7142-S08408
7143 - CIVITAVECCHIA|7143-S08010
7144 - ROMA TUSCOLANA|7144-S08408
7145 - LADISPOLI-CERVETERI|7145-S08021
7146 - ROMA TERMINI|7146-S08409
7147 - LADISPOLI-CERVETERI|7147-S08021
7148 - ROMA TERMINI|7148-S08409
7149 - LADISPOLI-CERVETERI|7149-S08021
7150 - ROMA TERMINI|7150-S08409
7151 - LADISPOLI-CERVETERI|7151-S08021
7153 - LADISPOLI-CERVETERI|7153-S08021
7156 - ROMA TIBURTINA|7156-S08217
7159 - LADISPOLI-CERVETERI|7159-S08021
7166 - CIAMPINO|7166-S08650
7167 - ROMA TERMINI|7167-S08409
7168 - FRASCATI|7168-S08751
7169 - ROMA TERMINI|7169-S08409
7170 - FRASCATI|7170-S08751
7171 - ROMA TERMINI|7171-S08409
7172 - FRASCATI|7172-S08751
7173 - ROMA TERMINI|7173-S08409
7174 - FRASCATI|7174-S08751
7175 - ROMA TERMINI|7175-S08409
7176 - FRASCATI|7176-S08751
7177 - ROMA TERMINI|7177-S08409
7178 - FRASCATI|7178-S08751
7179 - ROMA TERMINI|7179-S08409
7180 - FRASCATI|7180-S08751
7181 - ROMA TERMINI|7181-S08409
7182 - FRASCATI|7182-S08751
7183 - ROMA TERMINI|7183-S08409
7184 - FRASCATI|7184-S08751
7185 - ROMA TERMINI|7185-S08409
7186 - FRASCATI|7186-S08751
7187 - ROMA TERMINI|7187-S08409
7188 - FRASCATI|7188-S08751
7189 - ROMA TERMINI|7189-S08409
7190 - FRASCATI|7190-S08751
7191 - ROMA TERMINI|7191-S08409
7192 - FRASCATI|7192-S08751
7193 - ROMA TERMINI|7193-S08409
7194 - FRASCATI|7194-S08751
7195 - ROMA TERMINI|7195-S08409
7196 - FRASCATI|7196-S08751
7197 - ROMA TERMINI|7197-S08409
7198 - FRASCATI|7198-S08751
7200 - VELLETRI|7200-S08734
7201 - ROMA TUSCOLANA|7201-S08408
7202 - VELLETRI|7202-S08734
7203 - CIAMPINO|7203-S08650
7204 - VELLETRI|7204-S08734
7205 - ROMA TERMINI|7205-S08409
7206 - VELLETRI|7206-S08734
7207 - ROMA TERMINI|7207-S08409
7208 - VELLETRI|7208-S08734
7209 - ROMA TERMINI|7209-S08409
7210 - VELLETRI|7210-S08734
7211 - ROMA TERMINI|7211-S08409
7212 - VELLETRI|7212-S08734
7213 - ROMA TERMINI|7213-S08409
7214 - VELLETRI|7214-S08734
7215 - ROMA TERMINI|7215-S08409
7216 - VELLETRI|7216-S08734
7217 - ROMA TERMINI|7217-S08409
7218 - VELLETRI|7218-S08734
7219 - ROMA TERMINI|7219-S08409
7220 - VELLETRI|7220-S08734
7221 - ROMA TERMINI|7221-S08409
7222 - VELLETRI|7222-S08734
7223 - CIAMPINO|7223-S08650
7224 - VELLETRI|7224-S08734
7225 - ROMA TERMINI|7225-S08409
7226 - VELLETRI|7226-S08734
7227 - ROMA TIBURTINA|7227-S08217
7228 - VELLETRI|7228-S08734
7229 - ROMA TERMINI|7229-S08409
7230 - VELLETRI|7230-S08734
7231 - ROMA TIBURTINA|7231-S08217
7232 - VELLETRI|7232-S08734
7233 - ROMA TERMINI|7233-S08409
7234 - VELLETRI|7234-S08734
7235 - ROMA TIBURTINA|7235-S08217
7236 - VELLETRI|7236-S08734
7237 - ROMA TERMINI|7237-S08409
7238 - VELLETRI|7238-S08734
7239 - ROMA TIBURTINA|7239-S08217
7240 - VELLETRI|7240-S08734
7241 - ROMA TERMINI|7241-S08409
7242 - VELLETRI|7242-S08734
7243 - ROMA TIBURTINA|7243-S08217
7244 - VELLETRI|7244-S08734
7245 - ROMA TERMINI|7245-S08409
7246 - VELLETRI|7246-S08734
7247 - ROMA TERMINI|7247-S08409
7248 - VELLETRI|7248-S08734
7249 - ROMA TERMINI|7249-S08409
7251 - ROMA TERMINI|7251-S08409
7295 - LA STORTA-FORMELLO|7295-S08320
7296 - ROMA TIBURTINA|7296-S08217
7337 - CIAMPINO|7337-S08650
7338 - ALBANO LAZIALE|7338-S08704
7339 - CIAMPINO|7339-S08650
7340 - ALBANO LAZIALE|7340-S08704
7341 - ROMA TERMINI|7341-S08409
7342 - ALBANO LAZIALE|7342-S08704
7343 - CIAMPINO|7343-S08650
7344 - ALBANO LAZIALE|7344-S08704
7345 - ROMA TERMINI|7345-S08409
7346 - ALBANO LAZIALE|7346-S08704
7347 - ROMA TERMINI|7347-S08409
7348 - ALBANO LAZIALE|7348-S08704
7349 - ROMA TERMINI|7349-S08409
7350 - ALBANO LAZIALE|7350-S08704
7351 - CIAMPINO|7351-S08650
7352 - ALBANO LAZIALE|7352-S08704
7353 - ROMA TERMINI|7353-S08409
7354 - ALBANO LAZIALE|7354-S08704
7355 - ROMA TERMINI|7355-S08409
7356 - ALBANO LAZIALE|7356-S08704
7357 - ROMA TERMINI|7357-S08409
7358 - ALBANO LAZIALE|7358-S08704
7359 - ROMA TERMINI|7359-S08409
7360 - ALBANO LAZIALE|7360-S08704
7361 - ROMA TERMINI|7361-S08409
7362 - ALBANO LAZIALE|7362-S08704
7363 - ROMA TERMINI|7363-S08409
7364 - ALBANO LAZIALE|7364-S08704
7365 - ROMA TERMINI|7365-S08409
7366 - ALBANO LAZIALE|7366-S08704
7367 - ROMA TERMINI|7367-S08409
7368 - ALBANO LAZIALE|7368-S08704
7369 - ROMA TERMINI|7369-S08409
7370 - ALBANO LAZIALE|7370-S08704
7371 - ROMA TERMINI|7371-S08409
7372 - ALBANO LAZIALE|7372-S08704
7380 - ROMA OSTIENSE|7380-S08406
7381 - LA STORTA-FORMELLO|7381-S08320
7382 - ROMA OSTIENSE|7382-S08406
7383 - LA STORTA-FORMELLO|7383-S08320
7386 - ROMA OSTIENSE|7386-S08406
7387 - LA STORTA-FORMELLO|7387-S08320
7388 - ROMA TIBURTINA|7388-S08217
7389 - LA STORTA-FORMELLO|7389-S08320
7390 - ROMA OSTIENSE|7390-S08406
7391 - LA STORTA-FORMELLO|7391-S08320
7392 - ROMA OSTIENSE|7392-S08406
7393 - LA STORTA-FORMELLO|7393-S08320
7394 - ROMA OSTIENSE|7394-S08406
7395 - LA STORTA-FORMELLO|7395-S08320
7396 - ROMA S. PIETRO|7396-S08323
7397 - LA STORTA-FORMELLO|7397-S08320
7398 - ROMA OSTIENSE|7398-S08406
7399 - LA STORTA-FORMELLO|7399-S08320
7400 - ROMA OSTIENSE|7400-S08406
7401 - CESANO DI ROMA|7401-S08319
21833 - ROMA TIBURTINA|21833-S08215
7403 - CESANO DI ROMA|7403-S08319
21837 - ROMA TIBURTINA|21837-S08215
7405 - CESANO DI ROMA|7405-S08319
22127 - ROMA TIBURTINA|22127-S08215
7407 - CESANO DI ROMA|7407-S08319
7408 - ROMA TIBURTINA|7408-S08217
7409 - CESANO DI ROMA|7409-S08319
7410 - ROMA TIBURTINA|7410-S08217
7411 - CESANO DI ROMA|7411-S08319
7412 - ROMA TIBURTINA|7412-S08217
7413 - CESANO DI ROMA|7413-S08319
7414 - ROMA TIBURTINA|7414-S08217
7415 - CESANO DI ROMA|7415-S08319
7416 - ROMA OSTIENSE|7416-S08406
7417 - CESANO DI ROMA|7417-S08319
7418 - ROMA TIBURTINA|7418-S08217
7419 - CESANO DI ROMA|7419-S08319
7420 - ROMA TIBURTINA|7420-S08217
7421 - CESANO DI ROMA|7421-S08319
7422 - ROMA TIBURTINA|7422-S08217
7423 - CESANO DI ROMA|7423-S08319
7424 - ROMA TIBURTINA|7424-S08217
7425 - CESANO DI ROMA|7425-S08319
7426 - ROMA TIBURTINA|7426-S08217
7427 - CESANO DI ROMA|7427-S08319
7428 - ROMA TIBURTINA|7428-S08217
7429 - CESANO DI ROMA|7429-S08319
7430 - ROMA TIBURTINA|7430-S08217
7431 - CESANO DI ROMA|7431-S08319
7432 - ROMA TIBURTINA|7432-S08217
7433 - CESANO DI ROMA|7433-S08319
7434 - ROMA TIBURTINA|7434-S08217
7435 - CESANO DI ROMA|7435-S08319
7436 - ROMA TIBURTINA|7436-S08217
7437 - CESANO DI ROMA|7437-S08319
7438 - ROMA TIBURTINA|7438-S08217
7439 - CESANO DI ROMA|7439-S08319
7440 - ROMA TIBURTINA|7440-S08217
7441 - CESANO DI ROMA|7441-S08319
7442 - ROMA TIBURTINA|7442-S08217
7443 - CESANO DI ROMA|7443-S08319
7444 - ROMA OSTIENSE|7444-S08406
7445 - CESANO DI ROMA|7445-S08319
22129 - ROMA TIBURTINA|22129-S08215
7447 - CESANO DI ROMA|7447-S08319
7448 - ROMA OSTIENSE|7448-S08406
7449 - CESANO DI ROMA|7449-S08319
7450 - ROMA TIBURTINA|7450-S08217
7451 - CESANO DI ROMA|7451-S08319
7453 - CESANO DI ROMA|7453-S08319
7455 - CESANO DI ROMA|7455-S08319
7456 - ROMA OSTIENSE|7456-S08406
7457 - CESANO DI ROMA|7457-S08319
7458 - ROMA TIBURTINA|7458-S08217
7459 - CESANO DI ROMA|7459-S08319
7460 - ROMA TIBURTINA|7460-S08217
7461 - LA STORTA-FORMELLO|7461-S08320
7462 - ROMA TIBURTINA|7462-S08217
7463 - CESANO DI ROMA|7463-S08319
7471 - AVEZZANO|7471-S08526
7472 - CASSINO|7472-S08671
7473 - AVEZZANO|7473-S08526
7474 - CASSINO|7474-S08671
7475 - AVEZZANO|7475-S08526
7476 - CASSINO|7476-S08671
7477 - AVEZZANO|7477-S08526
7478 - SORA|7478-S08857
7479 - AVEZZANO|7479-S08526
7480 - CASSINO|7480-S08671
7481 - AVEZZANO|7481-S08526
7482 - CASSINO|7482-S08671
7484 - CASSINO|7484-S08671
